Id,Label,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
1131,edited,7,7,5,0.319757,0.339502,0,0.009705,0.009705,1,0.000217,0,1,21,0.027603
615,ByMe,7,7,5,0.319757,0.339502,0,0.009705,0.009705,1,0.000217,0,1,21,0.027603
3609,SkySports1,7,7,4,0.368816,0.383977,0,0.012386,0.012386,1,0.000213,0,1,21,0.043718
3858,takeaway,7,7,4,0.368816,0.383977,0,0.012386,0.012386,1,0.000213,0,1,21,0.043718
2354,lionsontour,7,9,4,0.366708,0.382453,559.871726,0.012334,0.012334,1,0.000216,0,0.666667,14,0.044302
4330,wetsuit,7,8,4,0.362535,0.375301,650.791325,0.014057,0.014057,1,0.000216,0,0.714286,15,0.041361
4147,twitcomp,7,625,5,0.326573,0.336032,0.4,0.005071,0.005071,1,0.000221,0,0.904762,19,0.016672
2908,of,7,11,5,0.324562,0.339777,0,0.010158,0.010158,1,0.000212,0,1,21,0.027328
2940,ootd,7,10,5,0.324562,0.339777,0,0.010158,0.010158,1,0.000212,0,1,21,0.027328
4249,waiting,7,7,5,0.335505,0.348991,0,0.011468,0.011468,1,0.000211,0,1,21,0.030153
3149,PrimalScream,7,112,4,0.354042,0.366399,2857.382799,0.009261,0.009261,1,0.000221,0,0.571429,12,0.030454
4108,truereligion,7,7,4,0.36857,0.384504,0,0.015912,0.015912,1,0.000213,0,1,21,0.047285
3548,shopbop,7,7,4,0.36857,0.384504,0,0.015912,0.015912,1,0.000213,0,1,21,0.047285
1901,hunter,7,8,4,0.36857,0.384504,0,0.015912,0.015912,1,0.000214,0,1,21,0.047285
2314,library,7,7,4,0.362031,0.376204,0,0.0143,0.0143,1,0.000211,0,1,21,0.04603
3690,Southampton,7,7,4,0.362031,0.376204,0,0.0143,0.0143,1,0.000211,0,1,21,0.04603
787,Colours,7,7,5,0.347676,0.359218,0,0.016104,0.016104,1,0.000211,0,1,21,0.040799
3782,Studs,7,7,5,0.347676,0.359218,0,0.016104,0.016104,1,0.000211,0,1,21,0.040799
582,bubblews,7,7,5,0.338377,0.354919,0,0.011489,0.011489,1,0.000213,0,1,21,0.03208
4445,woop,7,7,5,0.338377,0.354919,0,0.011489,0.011489,1,0.000213,0,1,21,0.03208
3303,rest,7,7,5,0.338377,0.354919,0,0.011489,0.011489,1,0.000213,0,1,21,0.03208
3140,pressie,7,7,5,0.335785,0.348717,0,0.009527,0.009527,1,0.000212,0,1,21,0.026903
4072,topshop,7,7,5,0.335785,0.348717,0,0.009527,0.009527,1,0.000212,0,1,21,0.026903
4191,v,6,6,5,0.332034,0.343643,886.316044,0.00382,0.00382,1,0.000217,0,0.466667,7,0.017434
3553,Shots,6,6,5,0.337115,0.355051,0,0.015276,0.015276,1,0.000212,0,1,15,0.038618
2524,Margaritas,6,6,5,0.337115,0.355051,0,0.015276,0.015276,1,0.000212,0,1,15,0.038618
2307,Lfc,6,6,5,0.323945,0.334056,2655.050755,0.003662,0.003662,1,0.000221,0,0.4,6,0.013302
2554,mayhemfest,6,6,5,0.343096,0.357912,0,0.01788,0.01788,1,0.000209,0,1,15,0.044031
274,badgercull,6,264,4,0.355263,0.367736,109.853571,0.009951,0.009951,1,0.000219,0,0.466667,7,0.032241
844,couchpotato,6,9,4,0.374493,0.391335,0,0.014624,0.014624,1,0.000209,0,1,15,0.052857
2066,iwasthere,6,35,4,0.353166,0.365157,648.126483,0.009392,0.009392,1,0.000217,0,0.466667,7,0.029891
1617,Goat,6,8,4,0.36,0.373852,88.453547,0.011794,0.011794,1,0.000212,0,0.666667,10,0.038143
1788,HD,6,10,5,0.328122,0.344426,0,0.009778,0.009778,1,0.000213,0,1,15,0.027455
3428,satchatuk,6,13,4,0.363278,0.377484,149.388491,0.012824,0.012824,1,0.000213,0,0.666667,10,0.042815
3145,priceless,6,10,4,0.381856,0.398675,3341.986911,0.01739,0.01739,1,0.000218,0,0.4,6,0.052224
240,awakefest,6,6,5,0.31078,0.327368,0,0.006906,0.006906,1,0.000214,0,1,15,0.020309
241,awakenings,6,7,5,0.31078,0.327368,0,0.006906,0.006906,1,0.000215,0,1,15,0.020309
3913,techno,6,21,5,0.31078,0.327368,0,0.006906,0.006906,1,0.000218,0,1,15,0.020309
941,dansen,6,6,5,0.31078,0.327368,0,0.006906,0.006906,1,0.000214,0,1,15,0.020309
2844,norain,6,6,5,0.31078,0.327368,0,0.006906,0.006906,1,0.000214,0,1,15,0.020309
342,bbcradio4,6,13,4,0.361263,0.373269,687.201973,0.011106,0.011106,1,0.000214,0,0.6,9,0.033915
1186,Erau,6,6,5,0.320614,0.335769,0,0.007373,0.007373,1,0.000216,0,1,15,0.021224
3922,tenggarong_city,6,6,5,0.320614,0.335769,0,0.007373,0.007373,1,0.000216,0,1,15,0.021224
3002,pawai,6,6,5,0.320614,0.335769,0,0.007373,0.007373,1,0.000216,0,1,15,0.021224
2002,instanesia,6,6,5,0.320614,0.335769,0,0.007373,0.007373,1,0.000216,0,1,15,0.021224
2001,instandroid,6,6,5,0.320614,0.335769,0,0.007373,0.007373,1,0.000216,0,1,15,0.021224
1062,dopapod,6,6,5,0.34201,0.357468,0,0.013603,0.013603,1,0.000212,0,1,15,0.036832
3724,stagehand,6,6,5,0.34201,0.357468,0,0.013603,0.013603,1,0.000212,0,1,15,0.036832
1590,Glastonbury13,6,10,4,0.359532,0.372139,549.108935,0.01211,0.01211,1,0.00021,0,0.533333,8,0.037549
73,African,6,6,4,0.368478,0.384316,1692.034425,0.013999,0.013999,1,0.000217,0,0.733333,11,0.042792
1816,Helsinki,6,6,5,0.319665,0.331493,1065.571317,0.005594,0.005594,1,0.00022,0,0.466667,7,0.016771
3527,sheffieldissuper,6,27,4,0.359474,0.371989,881.653467,0.011641,0.011641,1,0.000214,0,0.666667,10,0.03683
3298,repost,6,6,5,0.33067,0.350715,5894.397356,0.009469,0.009469,1,0.000219,0,0.333333,5,0.02851
3006,peace,6,15,5,0.321966,0.334583,243.502571,0.012235,0.012235,1,0.000216,0,0.6,9,0.029187
1176,Enjoy,6,8,4,0.352576,0.364367,4429.5,0.008206,0.008206,1,0.000231,0,0.333333,5,0.02664
2293,lesbian,6,6,5,0.322083,0.33083,0,0.007453,0.007453,1,0.000211,0,1,15,0.018445
1157,Elvis,6,10,4,0.355491,0.368037,73.941477,0.01077,0.01077,1,0.000212,0,0.666667,10,0.034279
4468,wwfc,6,41,4,0.352548,0.364329,1.333333,0.008436,0.008436,1,0.000222,0,0.733333,11,0.027287
3421,santorini,6,6,5,0.33109,0.349688,0,0.011438,0.011438,1,0.000214,0,1,15,0.031261
1951,imerovigli,6,6,5,0.33109,0.349688,0,0.011438,0.011438,1,0.000214,0,1,15,0.031261
623,caldera,6,6,5,0.33109,0.349688,0,0.011438,0.011438,1,0.000214,0,1,15,0.031261
2264,LauraMvula,6,6,5,0.328975,0.347154,0,0.010824,0.010824,1,0.000214,0,1,15,0.029675
873,CrazyP,6,6,5,0.328975,0.347154,0,0.010824,0.010824,1,0.000214,0,1,15,0.029675
2082,JamesBlake,6,6,5,0.328975,0.347154,0,0.010824,0.010824,1,0.000214,0,1,15,0.029675
4440,Woodland,6,6,5,0.328975,0.347154,0,0.010824,0.010824,1,0.000214,0,1,15,0.029675
734,chivas,6,9,5,0.328901,0.339581,1.160666,0.011685,0.011685,1,0.000212,0,0.933333,14,0.027397
3283,regal,6,9,5,0.328901,0.339581,1.160666,0.011685,0.011685,1,0.000212,0,0.933333,14,0.027397
2662,morelikesisters,6,6,5,0.319757,0.328184,0,0.007682,0.007682,1,0.00021,0,1,15,0.017922
2162,kersen,6,6,5,0.31078,0.327368,0,0.006711,0.006711,1,0.000218,0,1,15,0.019945
843,Cothen,6,6,5,0.31078,0.327368,0,0.006711,0.006711,1,0.000218,0,1,15,0.019945
4525,zaterdag,6,6,5,0.31078,0.327368,0,0.006711,0.006711,1,0.000218,0,1,15,0.019945
2126,juni,6,6,5,0.31078,0.327368,0,0.006711,0.006711,1,0.000218,0,1,15,0.019945
4530,zondag,6,6,5,0.31078,0.327368,0,0.006711,0.006711,1,0.000218,0,1,15,0.019945
2163,Kersenconcert,6,6,5,0.31078,0.327368,0,0.006711,0.006711,1,0.000218,0,1,15,0.019945
400,benhoward,6,74,4,0.353759,0.365948,1569.143817,0.009232,0.009232,1,0.000218,0,0.6,9,0.029821
4553,?????,6,6,6,0.291892,0.3028,0,0.003184,0.003184,1,0.000216,0,1,15,0.009477
4551,??,6,6,6,0.291892,0.3028,0,0.003184,0.003184,1,0.000216,0,1,15,0.009477
4202,vegetable_fruit_juice,6,6,6,0.291892,0.3028,0,0.003184,0.003184,1,0.000216,0,1,15,0.009477
1430,fresh,6,6,6,0.291892,0.3028,0,0.003184,0.003184,1,0.000216,0,1,15,0.009477
2017,iphone4s,6,6,6,0.291892,0.3028,0,0.003184,0.003184,1,0.000216,0,1,15,0.009477
3347,rocknroll,6,44,4,0.361913,0.37611,4476.819948,0.012583,0.012583,1,0.00022,0,0.533333,8,0.04095
964,decor,6,12,6,0.26851,0.278271,7.881523,0.002514,0.002514,1,0.00022,0,0.866667,13,0.008089
965,decorating,6,12,6,0.26851,0.278271,7.881523,0.002514,0.002514,1,0.00022,0,0.866667,13,0.008089
2008,interiordesign,6,12,6,0.26851,0.278271,7.881523,0.002514,0.002514,1,0.00022,0,0.866667,13,0.008089
2139,Jwjw,6,6,5,0.304288,0.314258,0,0.004244,0.004244,1,0.000214,0,1,15,0.011541
220,Attack,6,6,5,0.304288,0.314258,0,0.004244,0.004244,1,0.000214,0,1,15,0.011541
3725,Stairs,6,6,5,0.304288,0.314258,0,0.004244,0.004244,1,0.000214,0,1,15,0.011541
1986,inspiration,6,9,5,0.30965,0.323611,3274.576068,0.004841,0.004841,1,0.000217,0,0.666667,10,0.015782
1695,grannygoesstreet,6,6,5,0.31078,0.327368,0,0.006711,0.006711,1,0.000218,0,1,15,0.019945
1259,falun,6,6,5,0.31078,0.327368,0,0.006711,0.006711,1,0.000218,0,1,15,0.019945
180,arenanfalun,6,6,5,0.31078,0.327368,0,0.006711,0.006711,1,0.000218,0,1,15,0.019945
2846,norliekkv,6,6,5,0.31078,0.327368,0,0.006711,0.006711,1,0.000218,0,1,15,0.019945
2276,lebetre,6,6,5,0.31078,0.327368,0,0.006711,0.006711,1,0.000218,0,1,15,0.019945
1064,dorishopp,6,6,5,0.31078,0.327368,0,0.006711,0.006711,1,0.000218,0,1,15,0.019945
1778,haterblockers,6,12,6,0.286973,0.298269,0,0.004376,0.004376,1,0.000215,0,1,15,0.011216
3509,shades,6,12,6,0.286973,0.298269,0,0.004376,0.004376,1,0.000215,0,1,15,0.011216
4311,welcomehome,6,12,6,0.286973,0.298269,0,0.004376,0.004376,1,0.000215,0,1,15,0.011216
1501,gaymarriage,6,12,6,0.286973,0.298269,0,0.004376,0.004376,1,0.000215,0,1,15,0.011216
2221,kurzweil,6,9,5,0.328682,0.338648,0,0.008884,0.008884,1,0.000212,0,1,15,0.022791
3114,Portland,6,6,6,0.293576,0.306598,0,0.006702,0.006702,1,0.000212,0,1,15,0.0165
1468,funnights,6,6,6,0.293576,0.306598,0,0.006702,0.006702,1,0.000212,0,1,15,0.0165
508,bored,6,6,5,0.350844,0.362876,3593.350149,0.008359,0.008359,1,0.000217,0,0.533333,8,0.028676
869,crash,6,6,6,0.285825,0.295314,0,0.002634,0.002634,1,0.000214,0,1,15,0.007857
122,always,6,6,6,0.285825,0.295314,0,0.002634,0.002634,1,0.000214,0,1,15,0.007857
2998,paseo,6,6,6,0.285825,0.295314,0,0.002634,0.002634,1,0.000214,0,1,15,0.007857
2719,musician,6,9,5,0.328682,0.338648,0,0.008884,0.008884,1,0.000212,0,1,15,0.022791
2140,k2500,6,6,5,0.328682,0.338648,0,0.008884,0.008884,1,0.000211,0,1,15,0.022791
1192,essex,6,6,5,0.328122,0.344426,0,0.009778,0.009778,1,0.000212,0,1,15,0.027455
3811,Summertime,6,18,5,0.35311,0.370152,4996.492265,0.011533,0.011533,1,0.000216,0,0.4,6,0.034853
1007,DINOSAURJR,6,9,4,0.355007,0.367416,535.459131,0.010103,0.010103,1,0.000216,0,0.6,9,0.032504
1772,hashtag,6,6,5,0.34143,0.360757,2640.530242,0.012272,0.012272,1,0.00022,0,0.4,6,0.034989
4428,WolvesFamily,6,29,4,0.352548,0.364329,1.333333,0.008436,0.008436,1,0.000221,0,0.733333,11,0.027287
3197,qbase,6,6,4,0.352772,0.36463,0,0.008823,0.008823,1,0.000216,0,1,15,0.028176
1053,dominator,6,6,4,0.352772,0.36463,0,0.008823,0.008823,1,0.000216,0,1,15,0.028176
2751,mysteryland,6,6,4,0.352772,0.36463,0,0.008823,0.008823,1,0.000216,0,1,15,0.028176
1768,hardstyle,6,6,4,0.352772,0.36463,0,0.008823,0.008823,1,0.000216,0,1,15,0.028176
1484,gabber,6,6,4,0.352772,0.36463,0,0.008823,0.008823,1,0.000216,0,1,15,0.028176
1813,help,6,9,5,0.31078,0.321063,144.326009,0.002705,0.002705,1,0.000218,0,0.733333,11,0.010926
1327,FIFA,6,10,5,0.311787,0.323494,2439.926722,0.002403,0.002403,1,0.000222,0,0.466667,7,0.011312
794,comedians,6,11,5,0.311655,0.332385,0,0.008761,0.008761,1,0.000215,0,1,15,0.025403
625,CaliChronicles,6,11,5,0.311655,0.332385,0,0.008761,0.008761,1,0.000215,0,1,15,0.025403
626,California,6,6,5,0.311655,0.332385,0,0.008761,0.008761,1,0.000212,0,1,15,0.025403
1850,holeintheworld,6,14,5,0.309867,0.325644,14.059605,0.003827,0.003827,1,0.000217,0,0.333333,5,0.017542
2281,legend,6,64,4,0.366496,0.382114,995.585265,0.010805,0.010805,1,0.000221,0,0.333333,5,0.039477
1667,goosebumps,6,21,5,0.340484,0.354061,2956.926307,0.00631,0.00631,1,0.000218,0,0.666667,10,0.023816
3046,picoso,6,6,5,0.30057,0.309865,0,0.002148,0.002148,1,0.000216,0,1,15,0.007807
2838,nomames,6,6,5,0.30057,0.309865,0,0.002148,0.002148,1,0.000216,0,1,15,0.007807
3851,tacos,6,6,5,0.30057,0.309865,0,0.002148,0.002148,1,0.000216,0,1,15,0.007807
1383,foodgasm,6,6,5,0.30057,0.309865,0,0.002148,0.002148,1,0.000216,0,1,15,0.007807
76,afterwork,6,6,5,0.30057,0.309865,0,0.002148,0.002148,1,0.000216,0,1,15,0.007807
560,BritishLion,6,6,5,0.293614,0.305827,0,0.003326,0.003326,1,0.000215,0,1,15,0.012997
736,ChrisFroome,6,6,5,0.293614,0.305827,0,0.003326,0.003326,1,0.000215,0,1,15,0.012997
2526,MarkCavendish,6,6,5,0.293614,0.305827,0,0.003326,0.003326,1,0.000215,0,1,15,0.012997
551,BritGP,6,6,5,0.293614,0.305827,0,0.003326,0.003326,1,0.000215,0,1,15,0.012997
3608,skysports,6,18,5,0.331859,0.343549,34.197245,0.004947,0.004947,1,0.000218,0,0.733333,11,0.021009
1885,howto,6,10,5,0.315564,0.324187,0,0.004341,0.004341,1,0.000216,0,1,15,0.012414
2419,loop,6,10,5,0.315564,0.324187,0,0.004341,0.004341,1,0.000216,0,1,15,0.012414
3905,teamvine,6,6,5,0.315564,0.324187,0,0.004341,0.004341,1,0.000213,0,1,15,0.012414
2132,justin,6,6,5,0.315564,0.324187,0,0.004341,0.004341,1,0.000213,0,1,15,0.012414
2784,Nervous,6,10,5,0.321056,0.33511,0,0.004459,0.004459,1,0.000212,0,1,15,0.019795
3468,secondtest,6,11,5,0.321056,0.33511,0,0.004459,0.004459,1,0.000213,0,1,15,0.019795
4226,vip,6,8,4,0.369894,0.385972,1243.22111,0.015299,0.015299,1,0.000212,0,0.666667,10,0.046715
1417,francosdespa,6,6,5,0.334063,0.348126,0,0.012366,0.012366,1,0.000211,0,1,15,0.032223
3172,pukkelpop,6,6,5,0.334063,0.348126,0,0.012366,0.012366,1,0.000211,0,1,15,0.032223
105,alldayer,6,7,5,0.338869,0.349695,49.008586,0.005894,0.005894,1,0.000214,0,0.6,9,0.021525
4233,vogue,6,6,5,0.317807,0.327766,0,0.006768,0.006768,1,0.000215,0,1,15,0.017235
156,annawintour,6,6,5,0.317807,0.327766,0,0.006768,0.006768,1,0.000215,0,1,15,0.017235
1277,fashionweek,6,6,5,0.317807,0.327766,0,0.006768,0.006768,1,0.000215,0,1,15,0.017235
1684,GraceCoddington,6,6,5,0.317807,0.327766,0,0.006768,0.006768,1,0.000215,0,1,15,0.017235
549,Britain,6,6,5,0.326284,0.343221,95.005887,0.006405,0.006405,1,0.000211,0,0.666667,10,0.026655
1879,house,6,19,5,0.32917,0.350711,4572.234429,0.012445,0.012445,1,0.000222,0,0.333333,5,0.03448
2047,ItsBeenTooLong,6,6,5,0.311699,0.33246,0,0.008773,0.008773,1,0.000213,0,1,15,0.025487
3463,seattle,6,6,5,0.324514,0.346838,1449.12816,0.011177,0.011177,1,0.000217,0,0.733333,11,0.031656
4327,westholts,6,19,4,0.360293,0.374228,325.414531,0.012057,0.012057,1,0.000217,0,0.6,9,0.038904
2287,lemandthewhitefire,6,6,5,0.310084,0.320227,0,0.004682,0.004682,1,0.000214,0,1,15,0.013017
2289,lemparker,6,6,5,0.310084,0.320227,0,0.004682,0.004682,1,0.000214,0,1,15,0.013017
3918,telephone,6,6,5,0.310084,0.320227,0,0.004682,0.004682,1,0.000214,0,1,15,0.013017
1123,ebaymobile,6,7,5,0.327539,0.341923,0,0.009239,0.009239,1,0.000215,0,1,15,0.025527
974,denim,6,8,5,0.327539,0.341923,0,0.009239,0.009239,1,0.000215,0,1,15,0.025527
2072,jacket,6,7,5,0.327539,0.341923,0,0.009239,0.009239,1,0.000215,0,1,15,0.025527
3619,sleeveless,6,7,5,0.327539,0.341923,0,0.009239,0.009239,1,0.000215,0,1,15,0.025527
306,bargain,6,7,5,0.327539,0.341923,0,0.009239,0.009239,1,0.000215,0,1,15,0.025527
3213,quotes,6,7,5,0.302893,0.313791,0,0.004047,0.004047,1,0.000215,0,1,15,0.011692
4148,Twitter,6,6,5,0.302893,0.313791,0,0.004047,0.004047,1,0.000215,0,1,15,0.011692
2006,interesting,6,7,5,0.302893,0.313791,0,0.004047,0.004047,1,0.000215,0,1,15,0.011692
4555,TRUE,6,7,5,0.302893,0.313791,0,0.004047,0.004047,1,0.000215,0,1,15,0.011692
993,DiamondLeague,6,6,5,0.294063,0.306673,202.1528,0.003861,0.003861,1,0.000214,0,0.466667,7,0.014559
1341,Fire,6,6,5,0.31667,0.337297,6416.6591,0.008193,0.008193,1,0.000223,0,0.266667,4,0.024558
1385,Foods,6,6,5,0.312425,0.328986,0,0.007035,0.007035,1,0.000216,0,1,15,0.020723
901,Culinary,6,6,5,0.312425,0.328986,0,0.007035,0.007035,1,0.000216,0,1,15,0.020723
18,33Provinces,6,6,5,0.312425,0.328986,0,0.007035,0.007035,1,0.000216,0,1,15,0.020723
2893,Nusantara,6,6,5,0.312425,0.328986,0,0.007035,0.007035,1,0.000216,0,1,15,0.020723
3027,pertikabumiNas2013,6,6,5,0.312425,0.328986,0,0.007035,0.007035,1,0.000216,0,1,15,0.020723
86,airboat,6,6,5,0.302129,0.314216,0,0.004058,0.004058,1,0.000212,0,1,15,0.012481
3102,pond,6,6,5,0.302129,0.314216,0,0.004058,0.004058,1,0.000212,0,1,15,0.012481
507,Bordeaux,6,6,5,0.3,0.312109,0,0.003863,0.003863,1,0.000218,0,1,15,0.011792
4230,Virtual,6,6,5,0.3,0.312109,0,0.003863,0.003863,1,0.000218,0,1,15,0.011792
764,Cloud9,6,6,5,0.3,0.312109,0,0.003863,0.003863,1,0.000218,0,1,15,0.011792
617,CabFranc,6,6,5,0.3,0.312109,0,0.003863,0.003863,1,0.000218,0,1,15,0.011792
4400,Winery,6,6,5,0.3,0.312109,0,0.003863,0.003863,1,0.000218,0,1,15,0.011792
660,Cardan,6,6,5,0.3,0.312109,0,0.003863,0.003863,1,0.000218,0,1,15,0.011792
4464,wrugby,6,6,5,0.299756,0.310005,0,0.003368,0.003368,1,0.000212,0,1,15,0.012543
2950,osteopath,6,6,5,0.299756,0.310005,0,0.003368,0.003368,1,0.000212,0,1,15,0.012543
3880,tb,6,6,5,0.327176,0.345265,0,0.009004,0.009004,1,0.000216,0,1,15,0.026136
2531,marley,6,6,5,0.327176,0.345265,0,0.009004,0.009004,1,0.000216,0,1,15,0.026136
2322,lifted,6,6,5,0.327176,0.345265,0,0.009004,0.009004,1,0.000216,0,1,15,0.026136
2761,natural,6,6,5,0.327176,0.345265,0,0.009004,0.009004,1,0.000216,0,1,15,0.026136
90,airboats,6,6,5,0.313953,0.324673,0,0.004641,0.004641,1,0.000211,0,1,15,0.013824
4361,whocares,6,10,5,0.325469,0.342468,462.865193,0.006028,0.006028,1,0.000215,0,0.666667,10,0.025627
1746,handmade,6,7,5,0.296148,0.305845,34.396272,0.001663,0.001663,11,0.000221,0,0.6,9,0.007115
1271,Farmers,6,14,5,0.293381,0.303226,0,0.001557,0.001557,11,0.000216,0,1,15,0.007011
491,BodyShop,6,14,5,0.293381,0.303226,0,0.001557,0.001557,11,0.000216,0,1,15,0.007011
1817,Hemp,6,14,5,0.293381,0.303226,0,0.001557,0.001557,11,0.000216,0,1,15,0.007011
3018,Peppermint,6,14,5,0.293381,0.303226,0,0.001557,0.001557,11,0.000216,0,1,15,0.007011
635,Camomile,6,14,5,0.293381,0.303226,0,0.001557,0.001557,11,0.000216,0,1,15,0.007011
1257,FairTrade,6,14,5,0.293381,0.303226,0,0.001557,0.001557,11,0.000216,0,1,15,0.007011
4203,vegetarian,6,6,5,0.309542,0.318394,0,0.003159,0.003159,11,0.000213,0,1,15,0.011315
1563,Glasgow,6,6,5,0.309542,0.318394,0,0.003159,0.003159,11,0.000213,0,1,15,0.011315
3165,proud,6,9,4,0.372226,0.388701,776.010139,0.012812,0.012812,1,0.000216,0,0.466667,7,0.046707
4431,womensfooty,6,6,5,0.294317,0.306854,0,0.003477,0.003477,1,0.000212,0,1,15,0.013642
2785,netball,6,6,5,0.294317,0.306854,0,0.003477,0.003477,1,0.000212,0,1,15,0.013642
2404,LondonPride,6,6,4,0.375413,0.392615,1568.909479,0.014579,0.014579,1,0.000219,0,0.466667,7,0.051217
1266,fan,6,6,5,0.346452,0.360641,0,0.017303,0.017303,1,0.000209,0,1,15,0.042854
2673,motogp13,6,6,5,0.296049,0.308232,0,0.003895,0.003895,1,0.000213,0,1,15,0.014325
530,brazilandspain,6,6,5,0.296049,0.308232,0,0.003895,0.003895,1,0.000213,0,1,15,0.014325
1326,ffc,6,30,4,0.359737,0.373513,384.413442,0.011227,0.011227,1,0.000221,0,0.466667,7,0.03665
2714,musically,6,10,4,0.352885,0.364781,0,0.009216,0.009216,1,0.000215,0,1,15,0.02916
4231,visually,6,10,4,0.352885,0.364781,0,0.009216,0.009216,1,0.000215,0,1,15,0.02916
3128,pottyheads,6,10,4,0.352885,0.364781,0,0.009216,0.009216,1,0.000215,0,1,15,0.02916
4105,triphop,6,6,4,0.352885,0.364781,0,0.009216,0.009216,1,0.000212,0,1,15,0.02916
597,burjalarab,6,6,5,0.344591,0.358834,0,0.012919,0.012919,1,0.000211,0,1,15,0.034064
1253,faded,6,10,5,0.32199,0.341211,22.479041,0.009832,0.009832,1,0.00022,0,0.733333,11,0.027525
1027,dizzee,6,6,5,0.33515,0.348152,4427,0.009437,0.009437,1,0.00022,0,0.666667,10,0.026418
4393,Wimblepun,6,6,5,0.306839,0.319866,661.771872,0.00357,0.00357,11,0.000219,0,0.533333,8,0.013754
262,babyG,6,6,5,0.267569,0.273732,0,0.000462,0.000462,1,0.000217,0,1,15,0.003314
3643,snsd,6,6,5,0.267569,0.273732,0,0.000462,0.000462,1,0.000217,0,1,15,0.003314
1198,etudehouse,6,6,5,0.267569,0.273732,0,0.000462,0.000462,1,0.000217,0,1,15,0.003314
3536,shinee,6,6,5,0.267569,0.273732,0,0.000462,0.000462,1,0.000217,0,1,15,0.003314
2618,minho,6,6,5,0.267569,0.273732,0,0.000462,0.000462,1,0.000217,0,1,15,0.003314
2690,mud,6,18,4,0.375828,0.392916,178.024153,0.017497,0.017497,1,0.000215,0,0.733333,11,0.053743
989,devon,6,16,5,0.292896,0.300595,676.041329,0.001564,0.001564,1,0.000219,0,0.733333,11,0.005545
835,cornwall,6,16,5,0.292896,0.300595,676.041329,0.001564,0.001564,1,0.000219,0,0.733333,11,0.005545
3278,redvein,6,6,5,0.283084,0.290594,0,0.001037,0.001037,1,0.000216,0,1,15,0.00441
3414,salon,6,8,5,0.283084,0.290594,0,0.001037,0.001037,1,0.000217,0,1,15,0.00441
4328,weston,6,6,5,0.283084,0.290594,0,0.001037,0.001037,1,0.000216,0,1,15,0.00441
841,cosmetic,6,6,5,0.283084,0.290594,0,0.001037,0.001037,1,0.000216,0,1,15,0.00441
891,crowds,6,6,4,0.369339,0.385332,0,0.016388,0.016388,1,0.00021,0,1,15,0.048079
2620,minicooper,6,7,5,0.315835,0.332159,0,0.007543,0.007543,1,0.000211,0,1,15,0.021887
318,bassline,6,7,4,0.352913,0.364819,0,0.008926,0.008926,1,0.000215,0,1,15,0.028498
3872,TargetsNoticeBoard,6,6,4,0.352913,0.364819,0,0.008926,0.008926,1,0.000215,0,1,15,0.028498
2801,newtack,6,6,4,0.352913,0.364819,0,0.008926,0.008926,1,0.000215,0,1,15,0.028498
742,Chvrche,6,6,5,0.293226,0.302563,0,0.002705,0.002705,1,0.000212,0,1,15,0.00895
1013,dirtyphonics,6,6,5,0.335302,0.353226,0,0.015808,0.015808,1,0.00021,0,1,15,0.039814
3156,prizes,6,147,5,0.326549,0.335919,0,0.004961,0.004961,1,0.000211,0,1,15,0.016145
2331,like2,6,22,4,0.358775,0.372064,2231.632491,0.010388,0.010388,1,0.000221,0,0.6,9,0.034716
3101,poncho,6,6,4,0.379955,0.396643,0,0.020263,0.020263,1,0.00021,0,1,15,0.059762
2246,lastshadowpuppets,6,6,4,0.370761,0.3868,0,0.01815,0.01815,1,0.000209,0,1,15,0.053796
2888,NowWatching,6,8,5,0.340249,0.350794,834.916634,0.004797,0.004797,1,0.000217,0,0.533333,8,0.019571
2780,neon,6,7,5,0.326332,0.34167,0,0.010163,0.010163,1,0.000212,0,1,15,0.02756
4135,tutus,6,6,5,0.326332,0.34167,0,0.010163,0.010163,1,0.000211,0,1,15,0.02756
19,33rpm,6,6,5,0.323542,0.331564,0,0.005205,0.005205,1,0.000214,0,1,15,0.014325
5,180g,6,6,5,0.323542,0.331564,0,0.005205,0.005205,1,0.000214,0,1,15,0.014325
2886,nowspinning,6,7,5,0.323542,0.331564,0,0.005205,0.005205,1,0.000215,0,1,15,0.014325
4388,Wimbledon13,6,56,4,0.371632,0.387252,98.622167,0.013213,0.013213,1,0.000212,0,0.866667,13,0.047028
269,baconroll,6,6,5,0.312073,0.327601,0,0.003569,0.003569,1,0.000216,0,1,15,0.016839
307,barny,6,6,5,0.312073,0.327601,0,0.003569,0.003569,1,0.000216,0,1,15,0.016839
836,corona,6,6,5,0.312073,0.327601,0,0.003569,0.003569,1,0.000216,0,1,15,0.016839
1540,gin,6,6,5,0.312073,0.327601,0,0.003569,0.003569,1,0.000216,0,1,15,0.016839
2469,luckies,6,6,5,0.312073,0.327601,0,0.003569,0.003569,1,0.000216,0,1,15,0.016839
3056,pilote,6,18,6,0.257907,0.265165,0,0.00043,0.00043,1,0.000218,0,1,15,0.003145
940,dans,6,18,6,0.257907,0.265165,0,0.00043,0.00043,1,0.000218,0,1,15,0.003145
4037,titine,6,18,6,0.257907,0.265165,0,0.00043,0.00043,1,0.000218,0,1,15,0.003145
